Station,StationUniqueId,Id,Type,IsAccessible,HasBabyChanging,IsInsideGateLine,Location,IsFeeCharged,IsManagedByTfL,AskStaff,RadarKey,OpeningHours,OpensWithStation,ClosesWithStation,MonOpening1,MonClosing1,MonOpening2,MonClosing2,TueOpening1,TueClosing1,TueOpening2,TueClosing2,WedOpening1,WedClosing1,WedOpening2,WedClosing2,ThuOpening1,ThuClosing1,ThuOpening2,ThuClosing2,FriOpening1,FriClosing1,FriOpening2,FriClosing2,SatOpening1,SatClosing1,SatOpening2,SatClosing2,SunOpening1,SunClosing1,SunOpening2,SunClosing2,BankHolidayOpening1,BankHolidayClosing1,BankHolidayOpening2,BankHolidayClosing2
,HUBELM,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBEUS,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBEUS,2,Female,FALSE,TRUE,FALSE,Located in National Rail station. Baby changing is standalone area,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBEUS,3,Unisex,TRUE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBH13,1,Male,FALSE,FALSE,FALSE,Located at street level,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBH13,2,Female,FALSE,TRUE,FALSE,Located at street level. Baby changing is standalone area,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBH13,3,Unisex,TRUE,FALSE,FALSE,Located at street level,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHOH,1,Male,FALSE,FALSE,FALSE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHOH,2,Female,FALSE,TRUE,FALSE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX4,1,Male,FALSE,FALSE,FALSE,Located in airport,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX4,2,Female,FALSE,FALSE,FALSE,Located in airport,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX4,3,Unisex,TRUE,FALSE,FALSE,Located in airport,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX5,1,Male,FALSE,FALSE,TRUE,Located on lower concourse,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX5,2,Female,FALSE,TRUE,TRUE,Located on lower concourse,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBHX5,3,Unisex,TRUE,FALSE,TRUE,Located on lower concourse,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKGX,1,Male,FALSE,TRUE,FALSE,Located in King's Cross National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKGX,2,Female,FALSE,TRUE,FALSE,Located in King's Cross National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKGX,3,Unisex,TRUE,TRUE,FALSE,Located in King's Cross National Rail station. Changing Places and standalone baby changing area available.,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKPA,1,Male,FALSE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKPA,2,Female,FALSE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKPA,3,Unisex,TRUE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKWG,1,Male,FALSE,FALSE,TRUE,Located in Eastbound ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBKWG,2,Female,FALSE,FALSE,TRUE,Located in Eastbound ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLBG,1,Male,FALSE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLBG,2,Female,FALSE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLBG,3,Unisex,TRUE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLEW,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLEW,2,Female,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLEW,3,Unisex,TRUE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLST,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLST,2,Female,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBLST,3,Unisex,TRUE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBMJT,1,Unisex,TRUE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBMYB,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBMYB,2,Female,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBMYB,3,Unisex,TRUE,TRUE,FALSE,Located in National Rail station. Baby changing is standalone area,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWD,1,Male,FALSE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWD,2,Female,FALSE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWD,3,Unisex,TRUE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWX,1,Male,FALSE,FALSE,TRUE,Located on platform C,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWX,2,Female,FALSE,FALSE,TRUE,Located on platform C,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBNWX,3,Unisex,TRUE,FALSE,TRUE,Located on platform C,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBPAD,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBPAD,2,Female,FALSE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBPAD,3,Unisex,TRUE,FALSE,FALSE,Located in National Rail station. Baby changing is standalone area and Changing Places toilet available.,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBRIC,1,Male,FALSE,FALSE,TRUE,Located on platform 2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBRIC,2,Female,FALSE,FALSE,TRUE,Located on platform 2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBRMD,1,Male,FALSE,FALSE,FALSE,Located on lower concourse,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBRMD,2,Female,FALSE,FALSE,FALSE,Located on lower concourse,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBRMD,3,Unisex,TRUE,TRUE,FALSE,Located on lower concourse,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSRA,1,Male,FALSE,FALSE,TRUE,"Located in Southern ticket hall, paid side",FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSRA,2,Female,FALSE,FALSE,TRUE,"Located in Southern ticket hall, paid side",FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSRA,3,Unisex,TRUE,TRUE,TRUE,"Located in Southern ticket hall, paid side. Baby changing standalone area",FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSRA,4,Unisex,TRUE,FALSE,TRUE,Adjacent to DLR platform 16.,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSRU,1,Unisex,TRUE,FALSE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSVS,1,Male,FALSE,FALSE,TRUE,Located on National Rail platform 2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSVS,2,Female,FALSE,FALSE,TRUE,Located on National Rail platform 2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBSVS,3,Unisex,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBTCR,1,Unisex,TRUE,FALSE,FALSE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBTOM,1,Male,FALSE,FALSE,FALSE,Located on platform 2,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBTOM,2,Female,FALSE,FALSE,FALSE,Located on platform 2,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBTOM,3,Unisex,TRUE,FALSE,FALSE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBUPM,1,Male,FALSE,FALSE,TRUE,Located on platform 1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBUPM,2,Female,FALSE,FALSE,TRUE,Located on platform 1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBUPM,3,Unisex,TRUE,FALSE,TRUE,Located on platform 1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,1,Male,FALSE,FALSE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,2,Female,FALSE,FALSE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,3,Unisex,TRUE,FALSE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,4,Male,FALSE,TRUE,TRUE,Located in North ticket hall,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,5,Female,FALSE,TRUE,TRUE,Located in North ticket hall,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVIC,6,Unisex,TRUE,FALSE,TRUE,Located in North ticket hall,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVXH,1,Male,FALSE,FALSE,FALSE,Located in bus station,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBVXH,2,Female,FALSE,FALSE,FALSE,Located in bus station,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWAT,1,Male,FALSE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWAT,2,Female,FALSE,TRUE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWAT,3,Unisex,TRUE,FALSE,FALSE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWFJ,1,Male,FALSE,FALSE,TRUE,Located in waiting area on platform 6,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWFJ,3,Female,FALSE,TRUE,TRUE,Located in waiting area on platform 6,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWFJ,4,Unisex,TRUE,FALSE,FALSE,Located in ticket hall,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIJ,1,Male,FALSE,FALSE,TRUE,Located on platform 3,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIJ,2,Female,FALSE,TRUE,TRUE,Located on platform 3,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIJ,3,Unisex,TRUE,FALSE,TRUE,Located on platform 3,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIM,1,Male,FALSE,FALSE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIM,2,Female,FALSE,FALSE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWIM,3,Unisex,TRUE,TRUE,TRUE,Located in National Rail station,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWMB,1,Male,FALSE,FALSE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWMB,2,Female,FALSE,FALSE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWMB,3,Unisex,TRUE,FALSE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWRU,1,Male,FALSE,FALSE,FALSE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWRU,2,Female ,FALSE,FALSE,FALSE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWSM,1,Male,FALSE,FALSE,FALSE,Located in public subway,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBWSM,2,Female,FALSE,FALSE,FALSE,Located in public subway,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBZFD,1,Unisex,TRUE,TRUE,TRUE,Located on National Rail platform 4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBZFD,2,Male,FALSE,FALSE,TRUE,Located on National Rail platform 4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBZFD,3,Female,FALSE,FALSE,TRUE,Located on National Rail platform 4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBZFD,4,Unisex,TRUE,FALSE,TRUE,Located in Cowcross Street ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HUBZWL,1,Unisex,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZNEUGST,1,Unisex,TRUE,TRUE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZBPSUST,1,Unisex,TRUE,TRUE,TRUE,Located in ticket hall,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,910GBARKRIV,1,Unisex,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,910GCLAPTON,1,Unisex,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZLUMDN,1,Unisex,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZLUMDN,2,Unisex,FALSE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZALGWP,1,Male,FALSE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZALGWP,2,Female,FALSE,FALSE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZALGWP,3,Unisex,TRUE,TRUE,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZLUGPK,1,Male,FALSE,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,940GZZLUGPK,2,Female,FALSE,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
